Object_ID,Class,X,Y,Z,Variance
0,Person,2.12850903174615,0.8935531680127577,0.3943368415941953,0.0009467329790826541
1,Person,0.5081128874824773,-0.6982418569977531,0.0017059535430591927,5.033354835148876e-07
